Entrez ID 	Symbol 
9521	EEF1E1
9525	VPS4B
9528	TMEM59
9556	C14orf2
95681	CEP41
9572	NR1D1
9575	CLOCK
9578	CDC42BPB
9584	RBM39
9601	PDIA4
9610	RIN1
9612	NCOR2
96459	FNIP1
966	CD59
9665	MARF1
9667	SAFB2
9668	ZNF432
9674	KIAA0040
9675	TTI1
9698	PUM1
97	ACYP1
9712	USP6NL
9741	LAPTM4A
9742	IFT140
9759	HDAC4
9779	TBC1D5
9792	SERTAD2
9793	CKAP5
9813	EFCAB14
9821	RB1CC1
9847	C2CD5
9848	MFAP3L
9852	EPM2AIP1
9862	MED24
9867	PJA2
9868	TOMM70
9875	URB1
9882	TBC1D4
9903	KLHL21
9904	RBM19
9908	G3BP2
9924	PAN2
9925	ZBTB5
9931	HELZ
9933	PUM3
9935	MAFB
9946	CRYZL1
9948	WDR1
9972	NUP153
9991	PTBP3
100125556	FAM86JP
100127889	NA
100128398	LOC100128398
100128568	LOC100128568
100128822	LINC01003
100129175	LOC100129175
100129583	FAM47E
100129726	LINC01126
100130717	HDHD5-AS1
100131060	LINC01135
100131801	PET100
100132406	NBPF10
100144603	CHKB-AS1
10015	PDCD6IP
100151683	RNU4ATAC
10016	PDCD6
10018	BCL2L11
100286844	BCDIN3D-AS1
100289230	LOC100289230
100289509	KCNIP2-AS1
100289561	LOC100289561
100289678	ZNF783
100306951	PITPNA-AS1
100306975	NDUFAF4P1
10038	PARP2
10039	PARP3
10040	TOM1L1
100422833	MIR3188
100422936	MIR3153
100423020	MIR4258
100498859	LINC00881
100499466	LINC00674
100500815	MIR3687-1
100500842	MIR3652
100500847	MIR3615
100500862	MIR3648-1
100505681	NAPA-AS1
100505702	LINC01094
100505975	ENO1-AS1
100506100	LOC100506100
100506190	LINC00963
100506233	RAB30-AS1
100506492	DSCAM-AS1
100506649	PXN-AS1
100506804	LOC100506804
100506810	LINC01132
100506826	MYLK-AS1
100507171	BOLA3-AS1
100507217	LINC01578
100507373	LOC100507373
100507401	LRP4-AS1
100507557	LOC100507557
10051	SMC4
100526737	RBM14-RBM4
100527963	PMF1-BGLAP
100528016	TMX2-CTNND1
100528022	BLOC1S1-RDH5
100529241	HSPE1-MOB4
100529261	CHURC1-FNTB
100529264	RAB4B-EGLN2
100532736	MINOS1-NBL1
100533105	C8orf44-SGK3
100533183	ZNF664-RFLNA
10059	DNM1L
100616158	MIR4505
100616250	MIR3960
100616315	MIR4781
100616376	MIR4492
100616404	MIR4515
100616410	MIR4692
100616414	MIR4761
100616419	MIR4434
100616436	MIR4449
100616453	MIR4687
100616480	MIR4479
100616484	MIR4470
100630923	LOC100630923
100631383	FAM47E-STBD1
10078	TSSC4
100847007	MIR5696
100847023	MIR5091
100873945	HLTF-AS1
100873955	LNX1-AS2
100874054	FALEC
100885776	UGDH-AS1
100996307	LIPE-AS1
10101	NUBP2
10112	KIF20A
10116	FEM1B
10146	G3BP1
10171	RCL1
10194	TSHZ1
10199	MPHOSPH10
10204	NUTF2
10207	PATJ
10221	TRIB1
10229	COQ7
10233	LRRC23
10238	DCAF7
1024	CDK8
10241	CALCOCO2
1025	CDK9
10250	SRRM1
10265	IRX5
1027	CDKN1B
10277	UBE4B
10289	EIF1B
10296	MAEA
10298	PAK4
10300	KATNB1
10327	AKR1A1
10329	TMEM5
10342	TFG
10363	HMG20A
10383	TUBB4B
1040	CDS1
10404	CPQ
10427	SEC24B
10430	TMEM147
10432	RBM14
10436	EMG1
10452	TOMM40
10460	TACC3
10472	ZBTB18
10487	CAP1
10488	CREB3
10509	SEMA4B
10533	ATG7
10538	BATF
10550	ARL6IP5
10564	ARFGEF2
10572	SIVA1
10574	CCT7
1058	CENPA
10598	AHSA1
10600	USP16
10627	MYL12A
10628	TXNIP
10629	TAF6L
10632	ATP5L
10635	RAD51AP1
10647	SCGB1D2
10653	SPINT2
10657	KHDRBS1
10664	CTCF
10667	FARS2
10670	RRAGA
10713	USP39
10762	NUP50
10778	ZNF271P
10795	ZNF268
10801	43352
10847	SRCAP
10849	CD3EAP
10856	RUVBL2
10858	CYP46A1
10884	MRPS30
10905	MAN1A2
10910	SUGT1
10915	TCERG1
10944	C11orf58
10947	AP3M2
10952	SEC61B
10956	OS9
10961	ERP29
10963	STIP1
10992	SF3B2
10999	SLC27A4
11007	CCDC85B
11019	LIAS
11034	DSTN
11047	ADRM1
11057	ABHD2
11059	WWP1
11065	UBE2C
11068	CYB561D2
11091	WDR5
11116	FGFR1OP
11123	RCAN3
11132	CAPN10
11143	KAT7
11160	ERLIN2
11163	NUDT4
11194	ABCB8
11201	POLI
11209	MST1P2
11212	PLPBP
11236	RNF139
112398	EGLN2
11243	PMF1
11253	MAN1B1
11260	XPOT
11261	CHP1
112616	CMTM7
11273	ATXN2L
112936	VPS26B
11315	PARK7
113177	IZUMO4
113178	SCAMP4
113179	ADAT3
11325	DDX42
11335	CBX3
11340	EXOSC8
113655	MFSD3
114044	MCM3AP-AS1
114625	ERMAP
114785	MBD6
114789	SLC25A25
114822	RHPN1
114984	FLYWCH2
1153	CIRBP
115353	LRRC42
1155	TBCB
115704	EVI5L
115825	WDFY2
116039	OSR2
116115	ZNF526
116228	COX20
1163	CKS1B
1164	CKS2
116461	TSEN15
116987	AGAP1
117177	RAB3IP
117248	GALNT15
1173	AP2M1
117608	ZNF354B
118	ADD1
1182	CLCN3
118471	PRAP1
118472	ZNF511
118980	SFXN2
119391	GSTO2
119504	ANAPC16
119710	C11orf74
1213	CLTC
122622	ADSSL1
122961	ISCA2
123355	LRRC28
1235	CCR6
1238	ACKR2
124045	SPATA33
124220	ZG16B
124222	PAQR4
124637	CYB5D1
125144	LRRC75A-AS1
125488	TTC39C
126074	SWSAP1
126133	ALDH16A1
1262	CNGA4
1263	PLK3
126626	GABPB2
127428	TCEANC2
127602	DNAH14
127687	C1orf122
127707	KLHDC7A
128312	HIST3H2BB
128710	SLX4IP
128866	CHMP4B
128989	TANGO2
129285	PPP1R21
129685	TAF8
129852	C2orf73
130872	AHSA2
130888	FBXO36
131616	TMEM42
131870	NUDT16
1326	MAP3K8
1327	COX4I1
132864	CPEB2
1364	CLDN4
137872	ADHFE1
137964	GPAT4
138241	C9orf85
1389	CREBL2
1399	CRKL
140460	ASB7
140465	MYL6B
140691	TRIM69
140775	SMCR8
1408	CRY2
140831	ZSWIM3
144321	GLIPR1L2
144348	ZNF664
144363	ETFRF1
144715	RAD9B
145216	LINC00637
145389	SLC38A6
145853	C15orf61
146562	C16orf71
147040	KCTD11
1477	CSTF1
147923	ZNF420
147947	ZNF542P
147949	ZNF583
148137	PROSER3
148254	ZNF555
148268	ZNF570
148362	BROX
148413	LOC148413
148479	PHF13
148867	SLC30A7
148898	ZNF436-AS1
149175	MANEAL
149478	BTBD19
149603	RNF187
149986	LSM14B
150381	PRR34-AS1
150696	PROM2
150776	LOC150776
151188	ARL6IP6
151393	RMDN2
152195	NUDT16P1
152519	NIPAL1
152815	THAP6
153222	CREBRF
153527	ZMAT2
153657	TTC23L
153684	LOC153684
1537	CYC1
1540	CYLD
154007	SNRNP48
155060	LOC155060
155066	ATP6V0E2
157313	CDCA2
157506	RDH10
1593	CYP27A1
160	AP2A1
160335	TMTC2
1604	CD55
160418	TMTC3
161159	ACTN1-AS1
1622	DBI
162239	ZFP1
163081	ZNF567
163087	ZNF383
1643	DDB2
1647	GADD45A
165324	UBXN2A
1657	DMXL1
1663	DDX11
166929	SGMS2
167227	DCP2
170463	SSBP4
170487	ACTL10
171023	ASXL1
1716	DGUOK
172	AFG3L1P
1748	DLX4
1768	DNAH6
1781	DYNC1I2
18	ABAT
1810	DR1
1832	DSP
1847	DUSP5
1859	DYRK1A
1871	E2F3
1894	ECT2
192111	PGAM5
1933	EEF1B2
1954	MEGF8
197258	FUK
197335	WDR90
1975	EIF4B
1983	EIF5
200081	TXLNA
200205	IBA57
200403	VWA3B
200576	PIKFYVE
2010	EMD
2012	EMP1
201255	LRRC45
201595	STT3B
201973	PRIMPOL
203054	ADCK5
203260	CCDC107
2034	EPAS1
2065	ERBB3
2110	ETFDH
2120	ETV6
2130	EWSR1
2185	PTK2B
220134	SKA1
220213	OTUD1
220359	TIGD3
220832	FABP5P3
220988	HNRNPA3
221294	NT5DC1
221711	SYCP2L
222234	FAM185A
2224	FDPS
222658	KCTD20
223082	ZNRF2
2237	FEN1
224	ALDH3A2
22794	CASC3
22796	COG2
22818	COPZ1
2286	FKBP2
22875	ENPP4
22876	INPP5F
22879	MON1B
22898	DENND3
22926	ATF6
22930	RAB3GAP1
22931	RAB18
22934	RPIA
22992	KDM2A
22993	HMGXB3
23002	DAAM1
23005	MAPKBP1
23013	SPEN
23028	KDM1A
23030	KDM4B
23038	WDTC1
23041	MON2
23052	ENDOD1
23053	ZSWIM8
23059	CLUAP1
23082	PPRC1
23085	ERC1
23093	TTLL5
23094	SIPA1L3
23095	KIF1B
23112	TNRC6B
23116	TOGARAM1
23142	DCUN1D4
23152	CIC
23154	NCDN
23171	GPD1L
23172	ABRAXAS2
23177	CEP68
23179	RGL1
23181	DIP2A
23186	RCOR1
23192	ATG4B
23218	NBEAL2
23232	TBC1D12
23239	PHLPP1
23248	RPRD2
23253	ANKRD12
23259	DDHD2
23261	CAMTA1
23274	CLEC16A
23288	IQCE
23295	MGRN1
23304	UBR2
23325	WASHC4
23341	DNAJC16
23344	ESYT1
23365	ARHGEF12
23379	ICE1
23382	AHCYL2
23383	MAU2
23384	SPECC1L
2339	FNTA
23390	ZDHHC17
23398	PPWD1
23404	EXOSC2
23408	SIRT5
23411	SIRT1
2342	FNTB
23446	SLC44A1
23469	PHF3
23473	CAPN7
23509	POFUT1
23514	SPIDR
23515	MORC3
23517	SKIV2L2
23518	R3HDM1
23522	KAT6B
23523	CABIN1
23524	SRRM2
23546	SYNGR4
2355	FOSL2
23557	SNAPIN
23559	WBP1
23568	ARL2BP
23587	ELP5
23592	LEMD3
23593	HEBP2
23764	MAFF
2483	FRG1
25	ABL1
254158	CXorf58
254827	NAALADL2
255082	CASC2
2551	GABPA
255520	ELMOD2
255919	CNEP1R1
256880	LOC256880
257169	C9orf43
25819	NOCT
25822	DNAJB5
25837	RAB26
25840	METTL7A
2585	GALK2
25888	ZNF473
25921	ZDHHC5
25924	MYRIP
25930	PTPN23
25932	CLIC4
2595	GANC
2597	GAPDH
25974	MMACHC
25976	TIPARP
25983	NGDN
25996	REXO2
26001	RNF167
26007	TKFC
26030	PLEKHG3
26058	GIGYF2
26060	APPL1
26094	DCAF4
26121	PRPF31
26122	EPC2
26127	FGFR1OP2
26128	KIF1BP
26136	TES
26146	TRAF3IP1
26207	PITPNC1
26258	BLOC1S6
26261	FBXO24
26287	ANKRD2
26469	PTPN18
2647	BLOC1S1
26505	CNNM3
26528	DAZAP1
26578	OSTF1
26610	ELP4
2671	GFER
26765	SNORD12C
26800	SNORD49A
26824	RNU11
26959	HBP1
27032	ATP2C1
27034	ACAD8
27044	SND1
27109	ATP5S
27130	INVS
27236	ARFIP1
27246	RNF115
27250	PDCD4
27315	PGAP2
2733	GLE1
27352	SGSM3
2738	GLI4
2744	GLS
2783	GNB2
283131	NEAT1
283358	B4GALNT3
283489	CHAMP1
283899	INO80E
283991	UBALD2
284184	NDUFAF8
284403	WDR62
284439	SLC25A42
284695	ZNF326
284948	SH2D6
285237	C3orf38
285352	KIF9-AS1
285440	CYP4V2
285484	LINC02495
285540	SEPSECS-AS1
285636	C5orf51
285753	CEP57L1
285761	DCBLD1
285971	ZNF775
286016	TPI1P2
286103	ZNF252P-AS1
286148	DPY19L4
2867	FFAR2
2868	GRK4
2870	GRK6
2879	GPX4
28951	TRIB2
28956	LAMTOR2
28969	BZW2
28971	AAMDC
28972	SPCS1
29074	MRPL18
29086	BABAM1
29090	TIMM21
29095	ORMDL2
291	SLC25A4
29107	NXT1
29110	TBK1
29116	MYLIP
2954	GSTZ1
2965	GTF2H1
2971	GTF3A
29761	USP25
29777	ABT1
29796	UQCR10
29803	REPIN1
29841	GRHL1
2987	GUK1
29901	SAC3D1
29915	HCFC2
29916	SNX11
29919	WDR98
29923	HILPDA
29926	GMPPA
29927	SEC61A1
29928	TIMM22
29964	PRICKLE4
29988	SLC2A8
29990	PILRB
29995	LMCD1
3017	HIST1H2BD
3020	H3F3A
3032	HADHB
30832	ZNF354C
3091	HIF1A
3093	UBE2K
3096	HIVEP1
3145	HMBS
3161	HMMR
317671	RFESD
3178	HNRNPA1
318	NUDT2
3182	HNRNPAB
3188	HNRNPH2
3241	HPCAL1
3268	AGFG2
3275	PRMT2
3276	PRMT1
3280	HES1
3291	HSD11B2
3298	HSF2
330	BIRC3
3300	DNAJB2
3301	DNAJA1
3306	HSPA2
3315	HSPB1
332	BIRC5
3336	HSPE1
334	APLP2
3344	FOXN2
338758	ATP2B1-AS1
339318	ZNF181
339500	ZNF678
339541	C1orf228
339745	SPOPL
34	ACADM
340706	VWA2
342132	ZNF774
344787	ZNF860
345930	ECT2L
3480	IGF1R
348327	ZNF530
348801	LNP1
3516	RBPJ
353088	ZNF429
3550	IK
3570	IL6R
3576	CXCL8
3609	ILF3
3613	IMPA2
3622	ING2
3632	INPP5A
3636	INPPL1
3675	ITGA3
3696	ITGB8
3703	STT3A
3712	IVD
3717	JAK2
3720	JARID2
374393	FAM111B
374395	TMEM179B
374875	HSD11B1L
375	ARF1
375190	FAM228B
375449	MAST4
375757	SWI5
376497	SLC27A1
376940	ZC3H6
378938	MALAT1
3837	KPNB1
386607	ZFP91-CNTF
386758	ZNF582-AS1
3875	KRT18
387893	KMT5A
388284	C16orf86
388403	YPEL2
388524	RPSAP58
388552	BLOC1S3
388558	ZNF808
388677	NOTCH2NL
388753	COA6
389668	XKR9
390927	ZNF793
3916	LAMP1
394	ARHGAP5
3956	LGALS1
3958	LGALS3
3993	LLGL2
399909	PCNX3
400236	FOXN3-AS1
400242	DICER1-AS1
400508	CRYM-AS1
400569	MED11
400604	TOB1-AS1
400673	VMAC
400931	MIRLET7BHG
401109	LINC00885
4012	LNPEP
402160	CFAP99
404734	ANKHD1-EIF4EBP3
4051	CYP4F3
406	ARNTL
4061	LY6E
406891	MIRLET7I
406986	MIR203A
4076	CAPRIN1
4084	MXD1
4086	SMAD1
4088	SMAD3
409	ARRB2
4091	SMAD6
4124	MAN2A1
414245	DNAJC9-AS1
4144	MAT2A
4150	MAZ
415116	PIM3
4179	CD46
4189	DNAJB9
4190	MDH1
4193	MDM2
4205	MEF2A
4218	RAB8A
4247	MGAT2
4259	MGST3
4286	MITF
4292	MLH1
4297	KMT2A
4299	AFF1
439	ASNA1
440352	SNX29P2
440574	MINOS1
440957	SMIM4
441072	FLJ31104
441108	C5orf56
441951	ZFAS1
445	ASS1
4489	MT1A
4502	MT2A
4552	MTRR
4598	MVK
4615	MYD88
4660	PPP1R12B
4665	NAB2
468	ATF4
4686	NCBP1
4696	NDUFA3
4704	NDUFA9
4709	NDUFB3
471	ATIC
4715	NDUFB9
4726	NDUFS6
4728	NDUFS8
4729	NDUFV2
4779	NFE2L1
48	ACO1
4836	NMT1
4848	CNOT2
4849	CNOT3
488	ATP2A2
4904	YBX1
493	ATP2B4
493856	CISD2
494143	CHAC2
494513	PJVK
4976	OPA1
50	ACO2
5017	OVOL1
5036	PA2G4
5048	PAFAH1B1
50485	SMARCAL1
50604	IL20
5062	PAK2
50855	PARD6A
5087	PBX1
5090	PBX3
5095	PCCA
51026	GOLT1B
51027	BOLA1
51029	DESI2
51053	GMNN
51058	ZNF691
51075	TMX2
5108	PCM1
51088	KLHL5
51096	UTP18
51099	ABHD5
5110	PCMT1
51100	SH3GLB1
51105	PHF20L1
51125	GOLGA7
51133	KCTD3
51138	COPS4
5116	PCNT
51182	HSPA14
51202	DDX47
51218	GLRX5
51232	CRIM1
51244	CCDC174
51249	TMEM69
51253	MRPL37
51255	RNF181
51274	KLF3
51278	IER5
51292	GMPR2
51333	ZNF771
51337	THEM6
51361	HOOK1
51362	CDC40
51368	TEX264
51374	ATRAID
51400	PPME1
51427	ZNF107
51430	SUCO
51441	YTHDF2
51451	LCMT1
51496	CTDSPL2
51501	HIKESHI
51528	JKAMP
51540	SCLY
51569	UFM1
51585	PCF11
51588	PIAS4
51599	LSR
516	ATP5G1
51601	LIPT1
51603	METTL13
51621	KLF13
51633	OTUD6B
51637	RTRAF
51684	SUFU
51701	NLK
51714	SELENOT
5174	PDZK1
51741	WWOX
51747	LUC7L3
5194	PEX13
5209	PFKFB3
523	ATP6V1A
525	ATP6V1B1
5250	SLC25A3
5274	SERPINI1
528	ATP6V1C1
5292	PIM1
5295	PIK3R1
5300	PIN1
533	ATP6V0B
53340	SPA17
5335	PLCG1
5378	PMS1
53916	RAB4B
54090	LINC00111
54108	CHRAC1
5423	POLB
5429	POLH
5430	POLR2A
5440	POLR2K
54431	DNAJC10
54439	RBM27
54468	MIOS
54469	ZFAND6
54482	TRMT13
54487	DGCR8
54496	PRMT7
5451	POU2F1
54532	USP53
54537	FAM35A
54541	DDIT4
54555	DDX49
54556	ING3
54581	SCAND2P
54619	CCNJ
54620	FBXL19
54629	MINDY2
54664	TMEM106B
5467	PPARD
54677	CROT
54732	TMED9
54734	RAB39A
54737	MPHOSPH8
54805	CNNM2
54807	ZNF586
54812	AFTPH
54814	QPCTL
54815	GATAD2A
54820	NDE1
54823	SWT1
54828	BCAS3
54841	BIVM
54845	ESRP1
54861	SNRK
54868	TMEM104
54874	FNBP1L
54877	ZCCHC2
54882	ANKHD1
54890	ALKBH5
54896	PQLC2
54906	FAM208B
54926	UBE2R2
54935	DUSP23
54940	OCIAD1
5495	PPM1B
54953	ODR4
54961	SSH3
54970	TTC12
5498	PPOX
54993	ZSCAN2
55	ACPP
5500	PPP1CB
55002	TMCO3
550112	UBA6-AS1
55015	PRPF39
55036	CCDC40
55037	PTCD3
55076	TMEM45A
55095	SAMD4B
5511	PPP1R8
55112	WDR60
55119	PRPF38B
55125	CEP192
55132	LARP1B
55157	DARS2
55170	PRMT6
55178	MRM3
55186	SLC25A36
55188	RIC8B
55196	KIAA1551
55199	FAM86C1
55209	SETD5
55210	ATAD3A
55227	LRRC1
5523	PPP2R3A
5524	PTPA
5525	PPP2R5A
55250	ELP2
5526	PPP2R5B
55277	FGGY
55278	QRSL1
55281	TMEM140
552860	SAMD12-AS1
552889	ATXN7L3B
55291	PPP6R3
55298	RNF121
55300	PI4K2B
5531	PPP4C
55311	ZNF444
55314	TMEM144
55317	AP5S1
55322	C5orf22
55324	ABCF3
55326	AGPAT5
55330	BLOC1S4
55422	ZNF331
5546	PRCC
55500	ETNK1
55508	SLC35E3
55526	DHTKD1
55527	FEM1A
55540	IL17RB
55544	RBM38
55571	CNOT11
55577	NAGK
55589	BMP2K
55602	CDKN2AIP
55604	CARMIL1
55610	VPS50
55629	PNRC2
5564	PRKAB1
55656	INTS8
55663	ZNF446
55667	DENND4C
55684	RABL6
55693	KDM4D
55702	CCDC94
55729	ATF7IP
55739	NAXD
55752	43354
55758	RCOR3
55766	H2AFJ
55771	PRR11
55775	TDP1
55777	MBD5
5580	PRKCD
55815	TSNAXIP1
55818	KDM3A
55827	DCAF6
55832	CAND1
55846	ITFG2
55854	ZC3H15
55856	ACOT13
55858	TMEM165
5586	PKN2
55863	TMEM126B
55900	ZNF302
55904	KMT2E
55957	LIN37
5598	MAPK7
5599	MAPK8
56061	UBFD1
5609	MAP2K7
56257	MEPCE
56260	C8orf44
56262	LRRC8A
56655	POLE4
5684	PSMA3
56848	SPHK2
56892	TCIM
56900	TMEM167B
56902	PNO1
56913	C1GALT1
56926	NCLN
56941	HMCES
56943	ENY2
56946	EMSY
56947	MFF
56954	NIT2
56964	WDR93
56986	DTWD1
56987	BBX
56994	CHPT1
57026	PDXP
57050	UTP3
5706	PSMC6
5708	PSMD2
57103	TIGAR
57122	NUP107
5713	PSMD7
57157	PHTF2
57171	DOLPP1
57178	ZMIZ1
57181	SLC39A10
57185	NIPAL3
57215	THAP11
57221	ARFGEF3
5725	PTBP1
5728	PTEN
57291	DANCR
57335	ZNF286A
5734	PTGER4
57380	MRS2
57533	TBC1D14
57534	MIB1
57536	KIAA1328
57541	ZNF398
57558	USP35
57562	CEP126
5757	PTMA
57589	RIC1
57606	SLAIN2
57614	KIAA1468
57617	VPS18
57619	SHROOM3
57639	CCDC146
57644	MYH7B
57645	POGK
57661	PHRF1
57669	EPB41L5
5768	QSOX1
57697	FANCM
57708	MIER1
5775	PTPN4
5777	PTPN6
57799	RAB40C
5819	NECTIN2
5820	PVT1
5825	ABCD3
5827	PXMP2
58488	PCTP
58490	RPRD1B
58497	PRUNE1
58506	SCAF1
58517	RBM25
5862	RAB2A
5869	RAB5B
5874	RAB27B
5886	RAD23A
5890	RAD51B
5902	RANBP1
5911	RAP2A
5912	RAP2B
5926	ARID4A
5928	RBBP4
59338	PLEKHA1
5936	RBM4
594	BCKDHB
595	CCND1
5955	RCN2
5976	UPF1
602	BCL3
60412	EXOC4
6047	RNF4
60496	AASDHPPT
60626	RIC8A
606500	SNORD68
60685	ZFAND3
6137	RPL13
6142	RPL18A
6181	RPLP2
619208	FAM229B
619553	MIR484
6199	RPS6KB2
6231	RPS26
6294	SAFB
6307	MSMO1
6309	SC5D
6319	SCD
6386	SDCBP
6389	SDHA
63910	SLC17A9
63926	ANKEF1
63929	XPNPEP3
64077	LHPP
64087	MCCC2
641	BLM
6419	SETMAR
64222	TOR3A
642976	GRIK1-AS1
6431	SRSF6
643596	RNF224
643641	ZNF862
64412	GZF1
64430	PCNX4
644890	MEIG1
6450	SH3BGR
6453	ITSN1
64645	MFSD14A
64708	COPS7B
64745	METTL17
64783	RBM15
64789	EXO5
64793	CEP85
64801	ARV1
64847	SPATA20
64858	DCLRE1B
64859	NABP1
64900	LPIN3
64940	STAG3L4
649446	DLGAP1-AS1
64949	MRPS26
64963	MRPS11
64965	MRPS9
64976	MRPL40
6498	SKIL
64981	MRPL34
64983	MRPL32
65008	MRPL1
6502	SKP2
65123	INTS3
65124	SOWAHC
65125	WNK1
6520	SLC3A2
6522	SLC4A2
65249	ZSWIM4
65264	UBE2Z
6533	SLC6A6
653677	SEC1P
6558	SLC12A2
6595	SMARCA2
6597	SMARCA4
65977	PLEKHA3
65986	ZBTB10
65990	FAM173A
6609	SMPD1
6618	SNAPC2
6619	SNAPC3
6625	SNRNP70
6626	SNRPA
6631	SNRPC
6634	SNRPD3
6636	SNRPF
6647	SOD1
6650	CAPN15
6667	SP1
6668	SP2
6671	SP4
6709	SPTAN1
6713	SQLE
6726	SRP9
6738	TROVE2
677772	SCARNA6
677810	SNORA26
677842	SNORA50C
677844	SNORA78
6786	STIM1
6813	STXBP2
6821	SUOX
686	BTD
6897	TARS
6907	TBL1X
692087	SNORD49B
692227	SNORD104
693149	MIR564
693223	MIR638
6988	TCTA
6996	TDG
7009	TMBIM6
7013	TERF1
7016	TESK1
7022	TFAP2C
7091	TLE4
7104	TM4SF4
7112	TMPO
7165	TPD52L2
7167	TPI1
7171	TPM4
7174	TPP2
7184	HSP90B1
7249	TSC2
7267	TTC3
7272	TTK
728276	CLEC19A
7286	TUFT1
728621	CCDC30
729852	UMAD1
730094	C16orf52
7314	UBB
7320	UBE2B
7329	UBE2I
733	C8G
735301	SNHG9
7357	UGCG
7385	UQCRC2
7389	UROD
7398	USP1
7403	KDM6A
7405	UVRAG
7408	VASP
7419	VDAC3
7443	VRK1
7458	EIF4H
7465	WEE1
747	DAGLA
7533	YWHAH
7554	ZNF8
7556	ZNF10
7587	ZNF37A
760	CA2
7633	ZNF79
7638	ZNF221
767557	SYS1-DBNDD2
7692	ZNF133
7699	ZNF140
7702	ZNF143
7705	ZNF146
7711	ZNF155
7727	ZNF174
7743	ZNF189
7760	ZNF213
7766	ZNF223
7768	ZNF225
7769	ZNF226
7770	ZNF227
7773	ZNF230
7818	DAP3
7832	BTG2
7840	ALMS1
7862	BRPF1
7867	MAPKAPK3
7873	MANF
7879	RAB7A
78994	PRR14
78999	LRFN4
79005	SCNM1
79009	DDX50
79018	GID4
79031	PDCL3
79038	ZFYVE21
79041	TMEM38A
79047	KCTD15
79073	TMEM109
79083	MLPH
79089	TMUB2
79133	NDUFAF5
79144	PPDPF
79145	CHCHD7
79171	RBM42
79188	TMEM43
79269	DCAF10
79446	WDR25
79447	PAGR1
79469	DLEU2L
79598	CEP97
79618	HMBOX1
79622	SNRNP25
79644	SRD5A3
7965	AIMP2
79666	PLEKHF2
79696	ZC2HC1C
79703	C11orf80
79717	PPCS
79723	SUV39H2
79725	THAP9
79767	ELMO3
79783	SUGCT
79829	NAA40
79832	QSER1
79833	GEMIN6
79837	PIP4K2C
79858	NEK11
79866	BORA
79872	CBLL1
79977	GRHL2
80006	TRAPPC13
80010	RMI1
80019	UBTD1
80097	MZT2B
801	CALM1
80167	ABHD18
80196	RNF34
80219	COQ10B
80254	CEP63
8027	STAM
8028	MLLT10
80308	FLAD1
80313	LRRC27
80344	DCAF11
80351	TNKS2
8036	SHOC2
8045	RASSF7
8050	PDHX
80777	CYB5B
808	CALM3
80820	EEPD1
80829	ZFP91
8100	IFT88
811	CALR
8139	GAN
81490	PTDSS2
81563	C1orf21
81565	NDEL1
81575	APOLD1
81576	CCDC130
81609	SNX27
81621	KAZALD1
81631	MAP1LC3B
8175	SF3A2
81844	TRIM56
81847	RNF146
81853	TMEM14B
81889	FAHD1
8239	USP9X
826	CAPNS1
8289	ARID1A
8317	CDC7
8318	CDC45
8324	FZD7
8334	HIST1H2AC
8341	HIST1H2BN
8342	HIST1H2BM
8343	HIST1H2BF
83450	DRC3
83452	RAB33B
83460	EMC6
8348	HIST1H2BO
835	CASP2
8350	HIST1H3A
8352	HIST1H3C
8353	HIST1H3E
83540	NUF2
8357	HIST1H3H
8359	HIST1H4A
83592	AKR1E2
8364	HIST1H4C
83657	DYNLRB2
8367	HIST1H4E
83787	ARMC10
83852	SETDB2
83891	SNX25
83930	STARD3NL
83937	RASSF4
8394	PIP5K1A
83955	NACAP1
84058	WDR54
84100	ARL6
84148	KAT8
84159	ARID5B
84167	C19orf44
84188	FAR1
84190	METTL25
84231	TRAF7
84232	MAF1
8427	ZNF282
84283	TMEM79
84287	ZDHHC16
84301	DDI2
84303	CHCHD6
84309	NUDT16L1
84311	MRPL45
84312	BRMS1L
84331	MCRIP2
84376	HOOK3
84451	MAP3K21
84503	ZNF527
84541	KBTBD8
84542	KIAA1841
84549	MAK16
84572	GNPTG
8458	TTF2
84612	PARD6B
84626	KRBA1
84640	USP38
847	CAT
84717	HDGFL2
84725	PLEKHA8
84769	MPV17L2
84787	KMT5C
84818	IL17RC
84876	ORAI1
84890	ADO
84900	RNFT2
84901	NFATC2IP
84909	C9orf3
84915	FAM222A
84920	ALG10
8493	PPM1D
84938	ATG4C
84945	ABHD13
84948	TIGD5
8495	PPFIBP2
84954	MPND
8496	PPFIBP1
84971	ATG4D
8517	IKBKG
85364	ZCCHC3
8540	AGPS
8541	PPFIA3
8543	LMO4
85451	UNK
85457	CIPC
85461	TANC1
85465	SELENOI
85477	SCIN
85479	DNAJC5B
8548	BLZF1
8553	BHLHE40
8567	MADD
8615	USO1
8636	SSNA1
8655	DYNLL1
8669	EIF3J
8711	TNK1
8729	GBF1
8738	CRADD
8741	TNFSF13
8751	ADAM15
8754	ADAM9
8799	PEX11B
8805	TRIM24
8812	CCNK
8819	SAP30
8839	WISP2
8863	PER3
8872	CDC123
8896	BUD31
89	ACTN3
8916	HERC3
8945	BTRC
89801	PPP1R3F
89910	UBE3B
90075	ZNF30
901	CCNG2
90268	OTULIN
90321	ZNF766
90381	TICRR
90390	MED30
905	CCNT2
9052	GPRC5A
90550	MCU
9070	ASH2L
90701	SEC11C
90799	CEP95
908	CCT6A
